row	hyper	r2	mse	sse	n	df	DW:Lag1	dual_gap	time
30	(0.001, 0.30000000000000004)	0.8009013430977997	0.0012804622496419352	0.24328782743196767	190	52	1.8472408241600686	6.0874433128355054e-05	0.005
31	(0.001, 0.30000000000000004)	0.3342874737632804	0.0001873780923595405	0.03560183754831269	190	15	2.050106746291071	2.2523416538799967e-07	0.005
32	(0.001, 0.30000000000000004)	0.5827327076957745	0.0008756344800864703	0.16637055121642935	190	51	2.075197879616915	2.6577610954536812e-05	0.005
33	(0.001, 0.30000000000000004)	0.8384197214029859	0.0009760460922993539	0.18544875753687723	190	50	1.9344143330076318	7.71184301194272e-05	0.005
34	(0.001, 0.30000000000000004)	0.7233681490036405	0.0014716350578952795	0.2796106610001031	190	62	1.9538221120426067	5.525849527876492e-05	0.005
35	(0.001, 0.30000000000000004)	0.9368785898314318	0.0029372681269797967	0.5580809441261614	190	92	1.858233307321055	0.0007994850946921872	0.011
36	(0.001, 0.30000000000000004)	0.9476850071555424	0.0028686661309649847	0.5450465648833471	190	93	1.9292383600122687	0.0010159121095574264	0.027
37	(0.001, 0.30000000000000004)	0.6143105570218705	0.0005534131838234444	0.10514850492645444	190	39	2.0295814123019142	1.2921829586023947e-05	0.004
38	(0.001, 0.30000000000000004)	0.8756256270135345	0.0013762863509670575	0.2614944066837409	190	61	1.9117502129124058	0.0001549434037919628	0.007
39	(0.001, 0.30000000000000004)	0.7205847975646119	0.0013367586070306345	0.25398413533582054	190	69	2.152099250606247	5.4547914551117405e-05	0.006
40	(0.001, 0.30000000000000004)	0.8905035160850014	0.0011239398246754154	0.21354856668832894	190	54	2.118488172681479	0.00014818563810553576	0.004
41	(0.001, 0.30000000000000004)	0.853309046586802	0.0018325955834340088	0.34819316085246166	190	75	2.0027160335763408	0.00016159740600069084	0.007
42	(0.001, 0.30000000000000004)	0.8764257644648188	0.00269922379847076	0.5128525217094444	190	85	2.025042161388078	0.00034366946025132794	0.008
43	(0.001, 0.30000000000000004)	0.8814032669884505	0.001516197260010572	0.2880774794020087	190	69	1.821579293349875	0.00010493137776046435	0.005
44	(0.001, 0.30000000000000004)	0.726021016009929	0.0014741231550849242	0.2800833994661356	190	59	2.078502393960189	5.715901418396063e-05	0.007
45	(0.001, 0.30000000000000004)	0.9202783814845173	0.002621964761773956	0.4981733047370517	190	82	2.0294160280110036	0.00045632591998290284	0.015
46	(0.001, 0.30000000000000004)	0.9024832968471878	0.0023061177932048563	0.43816238070892266	190	81	2.157996972280775	0.00038374516050643237	0.008
47	(0.001, 0.30000000000000004)	0.9112909135427165	0.0018674761041089268	0.3548204597806961	190	76	2.0820456263646925	0.00039052079319823463	0.01
48	(0.001, 0.30000000000000004)	0.8713017044430489	0.0018459301842251414	0.35072673500277685	190	58	2.0886119505310203	0.0001718095994734936	0.005
49	(0.001, 0.30000000000000004)	0.8544897278034743	0.0011201072760605659	0.21282038245150753	190	52	1.9142141059026163	6.726976420823316e-05	0.007
50	(0.001, 0.30000000000000004)	0.9034525261295393	0.001831544704369073	0.3479934938301239	190	64	1.9755717327604487	0.00017472619686170754	0.009
51	(0.001, 0.30000000000000004)	0.8654854494441481	0.002051624332530368	0.3898086231807699	190	78	1.9978684768399926	0.00015604697505822163	0.013
52	(0.001, 0.30000000000000004)	0.8747885246148476	0.0014272480479399481	0.27117712910859015	190	64	2.0028324290065043	0.00020449114915782607	0.011
53	(0.001, 0.30000000000000004)	0.6574496674732522	0.0009115166062711846	0.17318815519152508	190	53	1.9462288242581856	2.924172029664107e-05	0.005
54	(0.001, 0.30000000000000004)	0.6998021921462237	0.0013245208926826089	0.2516589696096957	190	71	2.1362573497493824	5.2756331384129496e-05	0.009
55	(0.001, 0.30000000000000004)	0.905462156623637	0.0021541849564289117	0.4092951417214932	190	77	1.8364846151365224	0.0004155001071007858	0.006
56	(0.001, 0.30000000000000004)	0.8560722422338899	0.002021104602503677	0.38400987447569856	190	76	1.8112212410943875	0.00011428460170592736	0.008
57	(0.001, 0.30000000000000004)	0.8391642445203971	0.0014970326485045954	0.28443620321587315	190	71	2.090986878094964	9.03075285592081e-05	0.016
58	(0.001, 0.30000000000000004)	0.7820126353911094	0.0009987065854144385	0.18975425122874331	190	54	1.738832295365711	4.7802775527933106e-05	0.005
59	(0.001, 0.30000000000000004)	0.8167989554861393	0.0013163329786407755	0.25010326594174737	190	64	1.8855947382592726	0.00012206861453484263	0.008
60	(0.001, 0.30000000000000004)	0.8516204343031826	0.0008279451806267844	0.15730958431908904	190	59	1.9273723775191662	7.56679480816147e-05	0.007
61	(0.001, 0.30000000000000004)	0.8218072884661025	0.0023178784427248995	0.4403969041177309	190	74	1.8403046927127718	0.00013452719753354048	0.006
62	(0.001, 0.30000000000000004)	0.8681999364994754	0.001932622242166642	0.36719822601166197	190	77	2.2888383837191006	0.00016721986583445592	0.007
63	(0.001, 0.30000000000000004)	0.8229031663641615	0.0017648512944093192	0.33532174593777064	190	74	2.0377602983900798	0.00015141009169955533	0.007
64	(0.001, 0.30000000000000004)	0.8178858110539563	0.0012675063677218957	0.2408262098671602	190	67	2.0050305042747105	7.728287031427694e-05	0.006
65	(0.001, 0.30000000000000004)	0.8146040090897884	0.0013963228617298764	0.26530134372867653	190	60	2.026246118455038	0.0001330481371737413	0.004
66	(0.001, 0.30000000000000004)	0.567916201551615	0.0016641530909637585	0.3161890872831141	190	57	2.1505493841703216	4.460711887560587e-05	0.004
67	(0.001, 0.30000000000000004)	0.7347920053527102	0.0019618167094774415	0.3727451748007139	190	74	1.8001423895108382	8.635844841847762e-05	0.006
