gene	t00_rep1	t05_rep1	t1_rep1	t2_rep1	t3_rep1	t4_rep1	t5_rep1_impute-linear	t6_rep1_impute-linear	t7_rep1	t8_rep1	t10_rep1	t12_rep1
ENSG00000156011.15	2.90932898162	3.39408937211	3.31470314301	3.29958680694	3.43620172677	3.16717981786	3.28083778497	3.39449575208	3.50815371919	3.3106858819	3.4944143565	3.37994199735
ENSG00000104611.10	4.02168438262	3.92244828913	3.69709688992	3.87042920655	3.68457668792	3.84151313665	3.81498258023	3.78845202381	3.76192146739	3.82868643011	3.70186362017	3.73069119072
ENSG00000147408.13	3.97788411654	4.02598809207	4.03696239758	4.03982345985	4.16611230342	4.04019631115	4.01597358606	3.99175086098	3.96752813589	3.83428667028	3.77838197092	3.775997512
ENSG00000158863.20	2.71372531799	2.74801309558	2.81681894545	2.83432287399	2.59649813192	2.6951817571	2.72430571153	2.75342966597	2.7825536204	2.84885385603	2.69357739277	3.01730587895
ENSG00000168481.7	0.93647436115	1.09115252168	1.07695658244	1.38521541044	0.975053164839	1.00991000051	1.07843675588	1.14696351125	1.21549026661	1.49238083748	1.36411151779	1.6241082405
ENSG00000168487.16	3.65573060742	3.70755876831	3.75484935128	3.78801563104	3.70657174546	3.64684172761	3.74486933335	3.84289693908	3.94092454482	4.06298052661	4.11276239588	4.29962344051
ENSG00000104635.12	5.17827009688	5.28390843577	5.83114861496	5.73725706847	5.79986551323	5.58744543432	5.73564716299	5.88384889166	6.03205062034	5.9672826077	6.02426603174	5.94594542225
ENSG00000120910.13	2.80010782141	2.83038079846	2.9930240866	3.04270913046	3.08623405006	2.91777903807	2.92973469168	2.94169034528	2.95364599889	2.92768139656	3.09391121158	2.95905004596
ENSG00000241852.8	2.317320594	1.9956182238	2.05285265081	1.85469641916	2.00659776138	2.02137878737	2.05374704724	2.0861153071	2.11848356697	2.1460840112	2.06423588086	2.0834769973
ENSG00000008853.15	2.89693002974	3.10275599389	3.80632666771	3.84282380217	3.96524108004	3.79781293546	3.76689405756	3.73597517966	3.70505630176	3.76196327991	3.63308857716	3.74965059116
ENSG00000173530.5	4.96205492984	4.9715439655	4.84310877082	4.93985381948	4.91249353816	4.98844917592	4.88250228554	4.77655539516	4.67060850477	4.67606631425	4.52309966509	4.52491447112
ENSG00000134013.14	5.17716961589	5.12337607116	4.68523364283	4.84507975256	4.8024069644	4.87096236334	4.83133515973	4.79170795613	4.75208075252	4.90139515661	4.59370188625	4.53646706495
ENSG00000167034.9	3.14899183637	3.07203083399	3.09301843522	2.94317526784	2.96982291047	2.95027329488	2.99455271146	3.03883212804	3.08311154462	3.17480062575	3.01442468487	3.07930678386
ENSG00000184661.12	4.77541878952	4.97986920598	4.6922850602	4.68347143085	4.89928568096	4.90109097921	4.81315816632	4.72522535342	4.63729254053	4.49573426141	4.50349258535	4.08896459494
ENSG00000120899.16	1.95061280032	1.9898796562	2.25752829521	2.23684820685	1.94365305161	1.72478332164	2.02274752477	2.32071172789	2.61867593101	2.71776262179	2.71441339629	2.90081103395
ENSG00000168077.12	3.83395198929	3.80519261363	3.68193808939	3.82044109061	3.69640758978	3.65314665391	3.56948407724	3.48582150057	3.4021589239	3.69570989703	3.20814766636	3.42330714691
ENSG00000171320.13	3.86279252267	3.94262868726	3.5790556497	3.68973262659	3.8713619351	3.80963757677	3.6758643281	3.54209107943	3.40831783075	3.38155663392	3.29401545278	2.91718767199
ENSG00000168078.8	6.17054744515	6.30775096859	6.17082953542	6.10846976958	6.22622669776	6.25425747865	6.18335815983	6.112458841	6.04155952218	5.96234588426	5.98169854814	5.70629801191
ENSG00000168079.15	2.01428703189	1.79506305729	2.17869757989	2.03974161324	1.6994989523	1.71607583894	1.93980602544	2.16353621194	2.38726639844	2.77472315824	2.46114373247	2.67476653098
ENSG00000186918.12	2.50998205892	2.64333444943	2.60394499261	2.56407484217	2.84120428943	2.74325741781	2.67009952102	2.59694162424	2.52378372746	2.43332207976	2.48253778422	2.3262554853
ENSG00000104299.13	2.94906981811	2.95204098255	2.88687931892	2.85309617826	2.85488026678	2.96088577853	2.94333860244	2.92579142635	2.90824425026	2.99253093794	2.99943773957	3.05935695052
ENSG00000120875.7	4.81493076461	4.77736024676	4.34464458513	4.52255896876	3.90671218353	4.41054296406	4.41247877162	4.41441457917	4.41635038673	4.61746533407	4.19191398226	4.18152232862
ENSG00000157168.17	4.49801212168	4.45519219782	3.84920524175	3.83171289892	3.76370376757	3.84779325903	3.7837723434	3.71975142777	3.65573051214	3.83785157567	3.65115707298	3.54881604827
ENSG00000183779.6	2.5947110571	2.69641176602	2.42438020089	2.41934648483	2.44287541035	2.54029929038	2.5340207123	2.52774213421	2.52146355612	2.5029464966	2.34839837281	2.30362122122
ENSG00000147475.13	3.44915376015	3.47612893064	3.38301467328	3.34779191321	3.50560201265	3.45608219155	3.48485002556	3.51361785958	3.5423856936	3.52654961006	3.59231704082	3.54916586995
ENSG00000147471.10	4.20233643041	4.25458398973	4.02535316885	4.06195872087	4.12265655929	4.0818119093	4.12925659683	4.17670128435	4.22414597188	4.25289639168	4.2142819898	4.20642816432
ENSG00000156675.14	3.24148159444	3.42074453991	4.36954107177	4.31974594063	4.43619745614	4.15936691436	4.20082135843	4.2422758025	4.28373024658	4.21134138255	4.19981613468	4.17710063042
ENSG00000169499.13	3.46374614117	3.71286914297	3.82065854538	3.76498117191	3.9368324559	3.75855112952	3.84350243226	3.92845373499	4.01340503772	3.96023448475	4.11197740594	4.13575918957
ENSG00000168615.10	5.94991443643	6.00495262072	6.13362398304	6.10793789629	6.12618949494	6.02848421347	6.04664301828	6.06480182308	6.08296062788	6.11734732654	6.15286791409	6.20775764879
ENSG00000176907.4	5.96042319288	5.99127616158	5.31129182465	5.3584295762	5.10192960847	5.17202845675	5.29956130723	5.42709415772	5.5546270082	5.58894625169	5.54329162514	5.60470335681
ENSG00000104332.10	4.96906004058	4.98441795044	4.58608152803	4.69391133489	4.70307079582	4.7304256996	4.68918567732	4.64794565505	4.60670563278	4.74614869377	4.44174075223	4.24445863038
ENSG00000147536.10	4.46416796181	4.51987627201	4.22313777259	4.27374227611	4.37829288052	4.4113490294	4.28195983933	4.15257064926	4.02318145918	3.93343805614	3.71915274149	3.45675894993
ENSG00000029534.18	1.83040093943	1.49418242651	1.11582749477	1.14524129642	0.995059393285	1.12898529032	1.04111223911	0.95323918789	0.865366136673	1.50361899582	0.451267948869	0.772119936354
ENSG00000104365.12	2.37883899071	2.48658547176	2.48542324776	2.46454628251	2.37033451035	2.36212340167	2.38714327152	2.41216314138	2.43718301124	2.5293375992	2.47469684554	2.48619130924
ENSG00000221869.4	2.96945891767	3.4591167541	3.74368454677	3.72914346645	4.03838579294	3.8168767902	3.84169408959	3.86651138898	3.89132868837	3.68172715425	4.05028141771	3.81359628964
ENSG00000104738.15	5.43881587678	5.5684069311	5.46347087613	5.47071019431	5.59649021554	5.60858631182	5.47611727802	5.34364824423	5.21117921043	5.16908801192	4.96721618269	4.73722623418
ENSG00000019549.7	1.21162040471	2.38992107797	2.89653255264	2.92265599057	3.19796544978	2.7521495108	2.78646917406	2.82078883732	2.85510850057	2.89759726233	3.37812467887	3.09982793298
ENSG00000254087.6	3.70801123607	3.80656293893	3.45882916179	3.45878163055	3.54818358724	3.64981720499	3.59958082896	3.54934445293	3.4991080769	3.42487810278	3.44187321917	3.26990839576
ENSG00000178538.8	2.87785680331	2.93088482601	2.737246824	2.81050799494	2.8706419763	2.95852168075	2.86544631998	2.77237095921	2.67929559844	2.80855501084	2.67022845155	2.76540022402
ENSG00000198363.14	6.09364166838	6.16093811926	5.92972118986	5.91626394932	6.03688984383	6.10511620793	5.97778979969	5.85046339146	5.72313698322	5.63126399202	5.66003821083	5.55208084986
ENSG00000205268.9	2.73794845616	2.97494361724	3.06552417311	3.0699792056	3.235016358	3.19186576542	3.07403740907	2.95620905272	2.83838069637	2.71185121706	2.84554454153	2.60995489249
ENSG00000185697.15	3.08473384482	3.15663114906	2.74754991482	2.82042053625	2.94504943612	3.01112593388	2.85705553952	2.70298514517	2.54891475081	2.64016538499	2.19778661945	2.04672643373
ENSG00000121022.12	3.47674258247	3.43733866139	3.33671802481	3.45237825996	3.44486040206	3.46744970443	3.45873808032	3.4500264562	3.44131483209	3.41129520033	3.49370847271	3.56442845852
ENSG00000178860.8	3.59066102759	3.47037773091	3.30084327863	3.1499007253	2.77656774876	2.62131544016	2.82298406186	3.02465268355	3.22632130524	3.35375166095	3.33494065887	3.62973786419
ENSG00000104343.18	3.26499682731	3.45044434715	3.40490034258	3.52650304416	3.66967809403	3.49005291081	3.54484174935	3.5996305879	3.65441942645	3.58733774917	3.55650960605	3.3921007223
ENSG00000076554.14	4.77626190903	4.76966863643	4.60644344681	4.6266244975	4.79018161055	4.75726250936	4.69942936843	4.6415962275	4.58376308657	4.50830767041	4.46432123742	4.30213041692
ENSG00000164684.12	2.5712235535	2.82710295336	2.24819217018	2.43840882986	2.50468663826	2.52859424775	2.39072091016	2.25284757256	2.11497423497	2.31680315611	1.95562432192	1.74450316096
ENSG00000133740.9	3.56692333856	3.66715556611	3.06797940946	3.1136691953	3.09970525574	3.2666471352	3.25172062923	3.23679412327	3.22186761731	3.21628219332	3.23921379341	3.01539804613
ENSG00000176623.10	2.96752992681	3.04247711611	3.02157831519	2.99305640027	2.97469256853	2.98147045724	2.97540991007	2.96934936291	2.96328881574	3.05779782918	3.14187251206	3.09292015451
ENSG00000104312.7	4.86270381204	4.99291398154	4.43602228626	4.5184713963	4.56044201073	4.63139023093	4.59805596704	4.56472170315	4.53138743926	4.50841867485	4.50733415595	4.43586818037
ENSG00000164823.8	5.43931480866	5.42790107584	4.72159198353	4.80019302856	4.7849300502	4.76128615557	4.76525200505	4.76921785454	4.77318370402	4.88681514174	4.75033022667	4.62500609307
ENSG00000104325.5	3.80148054384	3.79607286348	3.76073974677	3.76234233074	3.73194504021	3.75329996191	3.78846697103	3.82363398015	3.85880098927	3.82177637734	3.99131866961	4.03800886411
ENSG00000180694.12	4.14674933308	4.18292947788	4.12254563942	4.23277937026	4.50352195754	4.38606724823	4.33456366451	4.28306008079	4.23155649707	4.09487899843	4.15958098442	4.04883270339
ENSG00000253250.2	3.52613145382	3.72654076966	3.50202411799	3.28714589798	3.55308991904	3.30048820775	3.3354167035	3.37034519925	3.405273695	3.30075353836	3.33798098823	3.05187224128
ENSG00000164951.14	2.75802199843	2.88814318401	3.02416779253	3.05326645983	3.09398017044	3.0404486684	3.04079231994	3.04113597149	3.04147962304	3.13138246753	2.96870808566	2.9122230982
ENSG00000079112.8	2.77664455334	2.44117311393	2.77011097475	2.94952470458	2.5639802475	2.57330618006	2.5678282644	2.56235034874	2.55687243308	3.08878451778	2.66875469377	2.51626486533
ENSG00000164949.6	2.79751856201	2.49558210759	2.13820728743	1.79337632146	1.79384476427	1.82204680659	1.79390557863	1.76576435066	1.7376231227	1.99477762408	2.06189124087	2.06712734919
ENSG00000175305.15	2.79185274722	2.90476847848	2.64709544166	2.94575507223	3.47122676858	3.39430358554	3.03866780539	2.68303202523	2.32739624507	2.13090252603	1.92458590238	1.41782331601
ENSG00000164938.12	3.15274492291	3.27332700418	3.57614244439	3.58994451017	3.86118106825	3.57373402163	3.43573498179	3.29773594194	3.1597369021	3.37373332726	3.31843536496	3.51096072947
ENSG00000175895.3	2.76595678506	2.97503680335	3.09109226469	3.18811068426	3.3397506324	3.35786354959	3.20771442265	3.05756529571	2.90741616877	2.88219717724	2.86157383797	2.84243728004
ENSG00000132561.12	3.68862180294	3.87478657358	3.80642410641	3.68976195284	3.88322798666	3.82602978756	3.72834575954	3.63066173153	3.53297770351	3.44461379972	3.59755671684	3.57473771116
ENSG00000104361.8	2.33139405052	2.41171650137	2.56652063806	2.54946586742	2.41511871552	2.39712208928	2.41089260831	2.42466312734	2.43843364637	2.66057644482	2.60473505268	2.66124292645
ENSG00000164920.8	2.04249310674	1.60921736682	1.78714476322	1.79383085477	1.88757557537	1.77234104257	1.6539883006	1.53563555864	1.41728281667	1.60445662708	1.32082339309	1.67306077267
ENSG00000104450.11	3.77191356827	3.64841851171	3.45528967684	3.45667087622	3.43957393334	3.50281101753	3.43472011266	3.3666292078	3.29853830293	3.40315336566	3.05921381978	3.08374302938
ENSG00000155090.13	5.04856638922	5.23318671428	4.88867155585	4.65164987301	4.68384704321	4.69611989176	4.8645010981	5.03288230444	5.20126351078	4.88552329435	5.26675677776	5.13929262437
ENSG00000147650.10	3.50926475213	3.50364732493	3.23518074879	3.26833949018	3.21186546691	3.3227646632	3.22496252855	3.12716039391	3.02935825926	3.1605223722	2.93067930978	2.78115959544
ENSG00000104412.6	3.87776503543	3.82308922398	3.7777914909	3.79502667004	3.83591572562	3.86722642338	3.88681105695	3.90639569053	3.9259803241	3.85950129986	3.97328180318	4.31727938222
ENSG00000120526.9	4.5866871588	4.7690962494	4.49180499057	4.50137077667	4.56758226137	4.61225383863	4.61005127501	4.60784871139	4.60564614777	4.47788218244	4.55495254143	4.3854706762
ENSG00000147642.15	1.63802689538	1.59874133059	2.90028474406	3.03400515585	2.9918302355	2.86719393388	2.89376230827	2.92033068265	2.94689905703	3.37377796269	3.04606471892	3.00092774129
ENSG00000182197.9	3.46220009701	3.69114675075	3.34565982134	3.39534003021	3.50430659068	3.54010487095	3.4237037606	3.30730265026	3.19090153992	3.28254985633	3.27494157524	3.2599831327
ENSG00000136982.5	4.45675619706	4.56785135655	4.27333137588	4.36970718237	4.42231425174	4.46486739152	4.39959955377	4.33433171602	4.26906387827	4.0522349427	3.80771775645	3.61008408053
ENSG00000178764.7	1.73949695559	1.87027329585	1.70526437565	1.73039288266	1.5735003655	1.76545454706	1.71615220542	1.66684986378	1.61754752214	1.94070908124	1.89739773652	2.12118555603
ENSG00000147689.15	0.532664169731	0.494981176803	1.08383439782	0.921584040784	0.861293194128	0.760421634898	0.899094287757	1.03776694062	1.17643959348	1.27468263367	1.52443389719	1.45034351121
ENSG00000156802.11	4.71991018192	4.9311191235	5.09736627592	5.01882487369	5.15979282773	4.97088662933	4.95293725258	4.93498787582	4.91703849907	4.86402522438	4.74816603981	4.55885731309
ENSG00000156804.6	2.95259410862	2.89879328774	2.83544382974	2.74868589396	3.15357976956	3.08350695123	2.90010003845	2.71669312567	2.53328621289	2.55355553421	2.68748622398	2.57657739856
ENSG00000104537.15	2.05996397269	1.75734516642	2.00547265063	2.15231406132	1.9767756479	2.05072170049	2.02033996973	1.98995823897	1.95957650821	2.00883796216	1.89966875826	1.63291648119
ENSG00000173334.3	4.06703648758	4.24204095855	4.03643915826	4.0399218233	3.85094482813	3.70770114821	3.90126802949	4.09483491077	4.28840179204	4.26091095074	4.40833084391	4.37815607256
ENSG00000168672.3	2.31401930384	2.20807643067	1.21363563125	1.31397281498	1.0917877912	1.54289461245	1.49756938219	1.45224415193	1.40691892167	1.48111624078	1.17270460619	0.982819361545
ENSG00000129295.7	1.95692190792	1.69893493644	1.47002567843	1.38931899944	1.33013391332	1.19217443213	1.30812457418	1.42407471622	1.54002485826	1.83072481347	1.32414083855	1.57474142195
ENSG00000129292.19	3.03396671852	3.06102337227	3.06557856814	3.00839815756	3.1024102262	2.94828072784	3.04131614594	3.13435156405	3.22738698215	3.16618464646	3.29311917135	3.24263832087
ENSG00000104415.12	0.947814977927	0.692596460732	1.2765828002	0.892476371645	1.07160512793	1.13784711758	1.28999508637	1.44214305517	1.59429102396	1.77242179462	1.6189261796	1.53278979639
ENSG00000104419.13	2.93786489627	3.08883452611	4.12799024519	4.08305052568	3.9480348368	3.74821559044	3.86646602641	3.98471646237	4.10296689834	4.18821749054	4.17721955867	4.49498242164
ENSG00000008513.13	1.864256776	1.97414122084	3.24391451236	3.28677814266	3.43563670916	3.1275922114	3.18306026146	3.23852831151	3.29399636157	3.13475349883	3.40747303232	3.48524787067
ENSG00000167632.13	2.92035989281	3.04249336672	2.86385535101	2.97506944331	2.81016268616	2.79140418542	2.84982012816	2.90823607089	2.96665201363	3.00277999128	2.93333818888	2.93992933085
ENSG00000105339.9	1.889528258	1.93375172265	2.42872405064	2.3519172934	2.22474179037	2.16562000116	2.20422185007	2.24282369897	2.28142554788	2.29076618612	2.17006728789	2.51827209528
ENSG00000022567.8	3.01710274664	3.2157982624	4.11688127018	3.80253457568	3.87397352062	3.57739986848	3.84716536271	4.11693085693	4.38669635115	4.24554418592	4.39365122739	4.40882644759
ENSG00000234616.7	2.36301471797	2.40846239224	2.6886937153	2.66716510093	2.68129213169	2.64835509581	2.6085104753	2.56866585479	2.52882123428	2.47154370212	2.43343946733	2.3625515352
ENSG00000250571.5	1.36036835992	1.4220302783	1.80071051437	1.84107656748	1.54068433734	1.40741715718	1.46682893522	1.52624071326	1.58565249131	1.59913997812	1.71069009586	1.94479648515
ENSG00000147813.14	1.95416979567	2.02868981857	2.03025231079	2.28308672174	2.06230477725	2.12949278471	2.09797192062	2.06645105652	2.03493019243	2.09276490902	2.0902791545	2.29557075973
ENSG00000185189.14	2.77766897624	2.77100104987	3.33748535822	3.16218920641	3.10314063212	3.00019482969	3.07769626578	3.15519770186	3.23269913794	3.21809022037	3.32086236858	3.59682181213
ENSG00000178719.15	4.86574293985	4.78502736189	4.89847933831	4.94088266706	4.87308863601	4.98907804238	4.98846550391	4.98785296543	4.98724042695	5.01924712638	5.14449576861	5.16115625062
ENSG00000179832.16	1.54862211939	1.72303841911	1.89646423293	1.92718368131	1.79205820257	1.61968300894	1.68813558583	1.75658816272	1.82504073962	1.97410966007	2.01421991217	2.13845777628
ENSG00000160949.15	2.37607172888	2.22002152102	2.0797448702	2.16805436518	2.04195178164	2.212353387	2.14656838874	2.08078339048	2.01499839222	2.00719275811	1.61873212301	1.76897948679
ENSG00000160957.11	3.43268045598	3.44111223882	3.27147034367	3.25666576171	3.26313383672	3.29741674449	3.26036591909	3.22331509369	3.18626426829	3.2388076946	2.76225148251	2.80051982842
ENSG00000198169.7	2.48610426588	2.47953365339	2.47413654505	2.70941349306	2.29145754547	2.4423944208	2.48174941094	2.52110440108	2.56045939122	2.5958434062	2.55716773948	2.77031295957
ENSG00000170619.9	3.37373568669	3.29349861733	3.13397697062	3.1466145425	3.03494701776	3.02407093788	3.09827587291	3.17248080793	3.24668574295	3.33971135962	3.38588518649	3.28756763068
ENSG00000107104.17	3.1078293006	2.99990597933	2.67609233836	2.83625103099	2.58913376345	2.57556506657	2.63468195639	2.69379884621	2.75291573603	3.03709244405	2.62520226018	2.70829007226
ENSG00000147852.14	4.14746321481	4.35092939171	3.99497524977	3.97364169365	4.07310303002	4.0620451286	4.03754167182	4.01303821504	3.98853475827	3.93240614645	4.05018124795	3.98337733661
ENSG00000107249.20	2.96861407518	3.40634669839	3.53635206146	3.65106881023	3.88503811435	3.54473804068	3.56523315512	3.58572826957	3.60622338401	3.37286267001	3.43163007213	3.29208546604
ENSG00000205808.5	3.33569182805	3.281221494	3.29358404438	3.14374671318	3.29249165338	3.18522582248	3.18373066911	3.18223551575	3.18074036238	3.32620434877	3.34219798524	3.42904848862
ENSG00000106993.10	2.75616844588	2.93260586534	2.99578962795	2.92196331002	3.07366409224	2.94700223693	2.93127063096	2.91553902499	2.89980741902	2.92013430408	2.97353590188	2.86160650438
ENSG00000120158.10	3.04157850382	3.11352950742	3.30459658548	3.13770568472	3.19740860907	3.10980897408	3.20848727863	3.30716558318	3.40584388773	3.28005312593	3.54964063344	3.48152440244
ENSG00000096968.11	2.39906622165	2.52203163747	2.85320938237	2.62831511292	2.84431430867	2.50400808813	2.6179144669	2.73182084566	2.84572722442	2.84732903439	3.00167581675	2.84570714029
ENSG00000120211.4	3.53467460452	3.52740829125	3.33070651212	3.28715100803	3.50435791831	3.50485816513	3.43795202659	3.37104588805	3.3041397495	3.43196670025	3.15509025879	2.84672838466
ENSG00000153714.5	3.94282688307	3.82824156347	4.18710158596	4.22094505176	4.10773538531	4.32105894481	4.20977412268	4.09848930056	3.98720447843	4.36044410765	4.11397709594	4.08758790938
ENSG00000147874.9	4.33350741967	4.41052029626	4.23429623749	4.31127171444	4.48551951593	4.384549823	4.34258225792	4.30061469283	4.25864712774	4.17078916956	4.12020671725	3.93342539497
ENSG00000147872.8	2.62927407985	2.81167987404	3.14592342138	3.01277953699	3.07399457649	2.89532595125	2.97570477681	3.05608360238	3.13646242795	3.17461006245	3.26217641256	3.26468330478
ENSG00000176399.3	1.37213421397	1.33491076421	1.18815556631	1.06575368409	1.07800288193	1.01773409058	1.06182558152	1.10591707245	1.15000856339	1.19687728505	1.04806048025	1.08844460328
ENSG00000120162.9	3.10524205455	3.28155813312	3.72954569874	3.66613045678	3.88316478094	3.55034422902	3.63322867273	3.71611311644	3.79899756015	3.68715571395	3.74224453491	3.6498572298
ENSG00000147894.13	2.33313781612	2.49810110292	2.42856394304	2.33403816229	2.58559880167	2.61770791507	2.61492466778	2.61214142049	2.6093581732	2.54199297686	2.5667073989	2.38633493654
ENSG00000107201.8	3.07144452438	2.79708372547	2.23052112523	2.52085560036	2.38939446328	2.56133632514	2.44009851808	2.31886071102	2.19762290396	2.75038905991	2.16198419404	2.27856692043
ENSG00000086061.14	7.20125541408	7.16444511141	6.92396690069	6.85555193517	6.89201936227	6.9692722048	6.97466171036	6.98005121592	6.98544072148	6.97889819457	6.88175563085	6.72719475194
ENSG00000086062.11	6.31971880373	6.62250222832	6.53242279056	6.44317077122	6.57938580901	6.48186890659	6.5591004172	6.63633192781	6.71356343842	6.59658364314	6.83196519288	6.78136086905
ENSG00000165272.13	1.87533688686	1.4986697397	2.2622548704	2.32412309331	2.07108070211	2.236942826	2.4502085973	2.66347436861	2.87674013991	3.17822946045	2.7688063268	2.61145358382
ENSG00000230453.8	2.65226098765	2.87132567795	2.09438996865	2.23931461071	2.3148594358	2.61562634515	2.48764510208	2.35966385902	2.23168261595	2.19045515349	1.98925204854	1.72152785302
ENSG00000137073.19	2.5994146519	2.90407360666	2.97350653661	2.94313491685	3.01307199672	2.85517427519	2.84781975621	2.84046523723	2.83311071825	2.81989105366	2.85254376594	2.83320476771
ENSG00000198876.11	4.49202183837	4.53194681292	4.59478409657	4.63365598984	4.60559627306	4.60510943808	4.58405862263	4.56300780718	4.54195699173	4.54457516085	4.57268399328	4.55017078219
ENSG00000165006.12	4.02606907157	4.02401176265	4.10894015853	4.1213505282	4.03993518889	3.99166539479	4.11257925486	4.23349311493	4.35440697499	4.32506526716	4.42565360652	4.43814110954
ENSG00000186638.14	2.38337744463	2.52425230648	2.09461886089	2.13957858026	2.31801949449	2.3076750943	2.24811556038	2.18855602645	2.12899649253	2.14353601519	1.95882674305	1.81427620504
ENSG00000137070.16	1.57301400632	1.45573150835	1.58293935553	1.52983299393	1.43210649264	1.4350610889	1.57014595398	1.70523081906	1.84031568414	1.62159579693	1.59742928654	1.97771493924
ENSG00000137094.13	0.57528656215	0.70392837709	1.23800306048	1.30685481026	1.40142034646	1.12508402259	1.15046006665	1.17583611072	1.20121215478	1.12150164829	1.32997631859	1.48743897419
ENSG00000221829.8	3.95618330488	3.92855700126	3.76800611286	3.81741465017	3.84104620304	3.86113612334	3.80221100567	3.743285888	3.68436077034	3.7447441686	3.36101467074	3.33481751428
ENSG00000198722.11	3.55970104556	3.63206976266	3.59782456988	3.67505505985	3.52628721633	3.44222949186	3.57622347017	3.71021744848	3.84421142678	3.93350190063	3.90613838471	3.9452860037
ENSG00000137135.16	2.58985940004	2.64289376302	2.67081483347	2.91763759089	3.072490795	2.93582093017	2.8401547591	2.74448858802	2.64882241694	2.570120373	2.47792199107	2.35796357434
ENSG00000107159.11	1.917716865	2.37492373506	3.17525349305	3.06158901732	3.36621045831	2.98721442426	3.12343043904	3.25964645383	3.39586246861	3.17109259638	3.38117072598	2.96754076274
ENSG00000070610.13	2.92443959801	2.91982531483	3.34164739552	3.28507617491	3.18244797713	3.13575878863	3.21449803133	3.29323727403	3.37197651673	3.29629165629	3.20768047571	3.44115509188
ENSG00000107185.9	3.34961678925	3.40482841539	3.35022473802	3.36363955216	3.26969318956	3.20999418184	3.31232758757	3.41466099329	3.51699439902	3.67067523713	3.58073950614	3.55132452571
ENSG00000165304.6	5.08097608502	5.31794623561	4.99788955991	5.0191653045	5.21237930067	5.18922519137	5.10181146446	5.01439773754	4.92698401063	4.85290274872	4.78289227285	4.60277001111
ENSG00000147905.16	3.47006491444	3.34083308638	2.92966753782	3.01408844902	2.97842215741	3.08368757476	3.12600616687	3.16832475898	3.21064335108	3.29749843986	3.26374612224	3.17325177585
ENSG00000137124.6	5.05652494886	4.95721209478	4.53952341842	4.6509831908	4.66810275118	4.80239057441	4.75687978337	4.71136899232	4.66585820128	4.6758678936	4.6323499527	4.68308160451
ENSG00000119138.4	1.51308176371	2.03816574343	3.08612095399	3.05681466864	3.43432812218	2.99416639616	3.1384408404	3.28271528463	3.42698972886	3.35596909167	3.72681931431	3.48134427353
ENSG00000135048.12	5.1004086139	5.21201962929	5.31350818789	5.25987501602	5.23643775097	5.14000077594	5.20359359831	5.26718642068	5.33077924305	5.36165275713	5.33203715192	5.27518864879
ENSG00000107372.11	5.27510051527	5.44217510981	5.87320359195	5.8172070386	6.17437944226	6.08334691864	5.97855882509	5.87377073154	5.76898263799	5.60827346311	5.72245522831	5.56878020032
ENSG00000135046.12	7.33580822464	7.51606017399	7.23014652415	7.25903039296	7.34031895055	7.35477154825	7.28612782911	7.21748410997	7.14884039082	7.01806009393	7.14710741165	6.94807328524
ENSG00000135045.6	3.55319873304	3.56124285674	3.43339093789	3.41416301709	3.53454836034	3.69516688733	3.58012564176	3.46508439619	3.35004315062	3.40523266766	3.25980048657	3.27751848942
ENSG00000106733.19	2.16623670783	2.33261265814	1.92787920436	1.96103005795	2.04900334744	2.02621608008	2.10772465423	2.18923322838	2.27074180254	2.40966165832	2.30286328801	2.43546714533
ENSG00000099139.12	1.69177362941	1.75700626985	2.15452603407	2.09495601063	2.11898678817	1.94390159881	2.02723472041	2.11056784201	2.19390096361	2.1612239627	2.17061076687	2.06177226921
ENSG00000148019.11	3.59203971555	3.80174137199	3.48601420891	3.47693974092	3.75154341071	3.71481256914	3.63711471276	3.55941685637	3.48171899999	3.37915330183	3.31010134965	3.11896468424
ENSG00000135069.12	6.49176353598	6.62347998064	6.39840597008	6.27030511293	6.51537367408	6.55659185336	6.4967460347	6.43690021604	6.37705439738	6.2687903203	6.28318438565	6.08509094691
ENSG00000106829.17	3.17308667924	3.08879806838	2.93848019531	2.83387853913	2.97960714948	2.9719281595	2.88940966264	2.80689116579	2.72437266893	2.83906017783	2.59001621701	2.7288385576
ENSG00000165105.9	2.97159004312	3.12911276913	2.7197102585	2.88221621975	2.92838815165	3.06913003544	2.86665490605	2.66417977666	2.46170464726	2.75529412335	2.30712246313	2.09814289485
ENSG00000172159.14	2.68888837506	2.4505001404	2.99341044987	3.1150978023	3.00521565215	2.84754187163	2.90787464866	2.96820742569	3.02854020272	3.30139211795	3.14736282117	3.33447463651
ENSG00000178966.14	3.94530027661	4.19252243212	3.90404320997	3.89285868281	4.11540203106	4.10270329347	4.00048001585	3.89825673822	3.79603346059	3.72160759011	3.59345087409	3.43563916638
ENSG00000135047.13	6.53347834057	6.44450487319	6.03217816264	6.18289251934	6.03698768452	6.32743662078	6.23246770858	6.13749879638	6.04252988418	6.16033972896	5.70632367563	5.64912227874
ENSG00000123975.4	6.63632104589	6.68882151927	6.51659564314	6.58527797235	6.68351922135	6.66033334819	6.61161239231	6.56289143644	6.51417048056	6.42718241549	6.65300447044	6.45732365771
ENSG00000187764.10	1.6872782292	1.69709188389	1.44008486739	1.61006482956	1.50786377991	1.57067698097	1.5325864621	1.49449594324	1.45640542437	1.64790495882	1.18953319196	1.19704383553
