gene	t00_rep4	t05_rep4	t1_rep4	t2_rep4	t3_rep4	t4_rep4	t5_rep4	t6_rep4	t7_rep4	t8_rep4	t10_rep4	t12_rep4
ENSG00000163993.6	3.35461500054	3.4380860598	3.51221066782	3.79522630359	4.21052396758	4.49930467271	4.79911378981	4.89519310625	3.934410263	4.02190846226	5.27747349709	5.05672559915
ENSG00000170871.10	3.97285423665	3.99742402423	3.93671170286	4.30954385587	4.59965468221	4.6550706466	4.61604791095	4.54763664306	4.10926055301	4.06235934448	4.48751820654	4.38804519647
ENSG00000132405.17	4.2696917416	4.32022249953	4.29470092162	4.33420568262	4.33860437761	4.37384258158	4.37310761855	4.26265239052	4.16476572715	4.24977901406	4.42321138092	4.29527943931
ENSG00000184985.15	1.68572997908	1.68856962369	1.60743520419	1.69097396188	1.61630096955	1.58715292704	1.63273367872	1.58123245902	1.49765899105	1.66209218101	1.52024740917	1.4489387944
ENSG00000196526.9	3.78888348075	3.89016811349	3.68975608666	3.30619232406	3.17071160933	3.10558836152	3.18998424218	3.09616763798	3.30267855331	3.50393196958	3.42802697574	3.32886550337
ENSG00000125089.15	1.01567761208	1.0115217604	1.08633459322	1.43936025737	1.7071226443	1.74611368898	1.79782620352	1.93775008034	1.93407465973	1.5712040019	1.95728636266	2.07363247089
ENSG00000170801.8	1.60617650686	1.69782821645	1.92523698343	1.76736858739	1.68472009971	1.83152595298	1.60135210438	1.68657364969	1.94519782117	1.68913619541	1.58874503366	1.70529991597
ENSG00000137449.14	4.13371424399	4.26130296912	3.75134218771	3.37837355587	3.51687638585	3.55701145699	3.58152143984	3.74704598208	3.70874508397	3.92374730992	3.56364683953	3.78145696439
ENSG00000237765.5	2.81252210585	2.90077175565	2.74815895896	2.64371669963	2.61158510272	2.63154371988	2.50947698016	2.48146749223	2.56198691775	2.66833302127	2.38064700117	2.50780505788
ENSG00000004468.11	2.84670140437	2.88839328562	3.07257210554	3.15952633691	3.41359241564	3.54019400984	3.55533532443	3.7437951853	3.34683960055	3.38219009899	3.5698676703	3.76648004328
ENSG00000137440.4	1.90447642723	2.07744740166	1.62989536862	1.54981885429	1.54684609291	0.965178215524	1.28018021754	0.973436522811	1.51668889542	1.35289657803	0.815702243859	1.292201956
ENSG00000169762.15	2.99567743712	3.01195215488	2.95282366758	2.84490305926	2.85011956982	2.86365351509	2.96730484487	2.8994557354	2.90006216416	2.98698303949	2.9535611215	2.90895739008
ENSG00000109805.8	4.8858993684	4.89553599584	4.98186100571	4.93338484227	4.90781755694	4.90178688477	4.85946633952	4.74473226957	4.73183052918	4.76903733646	4.68774628681	4.38676819929
ENSG00000109606.11	5.22981025659	5.23904814066	5.22859333684	5.20141144774	5.15210210087	5.1515412444	5.09137709283	5.10929569891	5.16044825766	5.13609946556	5.02727184997	5.02581026448
ENSG00000250317.7	4.41845839556	4.44194491988	4.48288881667	4.30600785289	4.3890463242	4.38177666297	4.23873284207	4.18643050108	4.30219889697	4.30422999259	4.39081613669	4.28393526077
ENSG00000109680.9	2.71501254361	2.77089982701	2.62178727726	2.60717159313	2.67161735253	2.68174524819	2.60015048167	2.72069042267	2.69032303628	2.67770999862	2.90775764295	2.98665412139
ENSG00000181826.8	2.54080752037	2.6164462421	2.8648436899	2.92404488719	2.95507296783	2.78769751982	2.89834616516	2.46388690323	2.66196509553	2.88988622131	2.59930172897	2.47880291007
ENSG00000169299.12	4.03534357799	4.10605470761	3.99766107169	4.05111912514	4.06779304107	4.19018438011	4.18683146788	4.07856610593	4.07084981966	4.0715100481	4.30527363644	4.25179765309
ENSG00000174130.11	2.71732067226	2.79181393591	2.6561455431	2.26234088758	2.07960715876	1.97928418082	1.87386857495	2.11425539939	2.30745308898	2.40113184799	2.33451085846	2.50590111465
ENSG00000157796.16	2.61017417181	2.60433995563	2.38534376105	2.42584847096	2.42946472617	2.34805407255	2.24127278877	2.29828641276	2.50637547338	2.42738932182	2.45505920999	2.49597603533
ENSG00000035928.13	4.40122616329	4.42940249078	4.3227872857	4.27934913685	4.27981752905	4.20031174199	4.08388125229	4.10225106471	4.25848856404	4.27715195316	4.02944865552	4.04791546215
ENSG00000134962.6	1.52430968496	1.46954577879	1.26931641841	1.05900106868	1.12778840279	1.1077201506	1.06529474807	1.09742688255	0.815186388396	0.985995876751	0.933656699009	1.027033693
ENSG00000163683.10	3.91280300623	3.91626599155	3.96905025383	3.77617819644	3.72185033861	3.71993595247	3.49162286998	3.80664089152	3.88105119553	3.88117962394	3.90364594885	4.11222933013
ENSG00000145246.12	2.37149532415	2.43467447938	2.30655214283	2.17686933544	2.07731677843	2.08213821051	2.03866152885	2.04564687567	2.37216356918	2.29860983775	2.35752830558	2.49414814938
ENSG00000145248.6	3.47725828383	3.43103540447	3.38775652164	3.36248493024	3.40508074328	3.33123668149	3.20102285285	3.39534043566	3.35317516738	3.43414205871	3.16696455297	3.2839414096
ENSG00000145247.10	4.44797111923	4.51293507098	4.4115201414	4.30671520382	4.23050115122	4.25749461776	4.21019691119	4.11331889418	4.16097168373	4.31831777371	4.28531430812	4.1096172862
ENSG00000163069.11	4.48319923212	4.53848541123	4.48195155062	4.32269605798	4.40486479032	4.44627449994	4.37024010135	4.4001875272	4.55595185136	4.52797432079	4.36927963999	4.46401513032
ENSG00000128039.9	2.26785161835	2.31780458831	2.4106591984	2.42209077656	2.37090029464	2.43240301096	2.44913601474	2.49607646889	2.35351972113	2.28956835718	2.48907588496	2.51901428791
ENSG00000134851.11	4.10723464625	4.15013544686	4.18227004837	4.17348215725	4.16509438199	4.18519717685	4.1191495002	4.18116329949	4.22088621254	4.17832500714	4.31210614849	4.35093044635
ENSG00000090989.16	3.87653942027	3.94253267484	3.85575673563	3.76450358512	3.76046401713	3.80584288756	3.75606601964	3.94799658301	3.94900782234	3.934435759	4.05242495611	4.085889037
ENSG00000174799.9	2.9426714704	2.95716780394	2.91896784365	2.79031801881	2.75369338466	2.71875479578	2.73995546328	2.671607838	2.73289569279	2.85033669209	2.66592404682	2.54389938811
ENSG00000156136.8	4.96825496775	5.03630077958	5.03579435329	4.97161921314	5.07230085954	5.01648550637	5.00219765125	4.9058024266	4.84094287613	4.80820849587	4.70609399573	4.54847721712
ENSG00000081051.6	1.15296675853	1.23183603076	1.44171209692	1.18391294414	1.1819627184	1.29271449175	1.33484491559	1.2084847331	1.16025886272	0.945721004473	0.862746193323	0.756182402614
ENSG00000169429.9	1.94494667719	2.20153752618	1.25183875239	0.495919149704	0.848888924892	0.78220481743	1.19861651291	1.00284596079	1.81556275614	1.90607702984	1.47056675118	1.65297703074
ENSG00000163739.4	2.92617595908	3.02006141977	1.76130382709	1.41751360651	1.41626580082	1.3358269087	1.83660801815	1.46598298513	2.04792649923	2.19846306497	2.5074492451	2.2583375141
ENSG00000163735.6	6.56607660241	6.60582880254	6.77252887563	6.46087377477	6.43825510605	6.31801506475	6.15870537293	6.0725619785	6.12844412309	6.16909019004	5.7090382474	5.91841545908
ENSG00000081041.8	2.47745687112	2.23431468321	2.17898999951	1.80850488439	2.01188166966	2.28203545038	2.16851630643	2.27048720486	2.41951009719	2.2216970378	2.68643729486	2.27027579849
ENSG00000124882.3	5.19576351087	5.20636851842	4.77686557003	3.95869858175	3.76093382195	3.71639804139	3.82055913853	4.01876633072	4.66359467845	4.83941993768	4.16542341914	4.53410414746
ENSG00000109321.9	4.37094279388	4.2938026972	4.36564852046	3.55700155289	3.23647873809	3.30272667806	3.06846890847	3.16217074679	3.72129458921	3.77898864179	3.33161405401	3.46224529944
ENSG00000118804.8	0.558902349159	0.608515537743	0.664940537806	0.668337569836	0.877487375027	1.15867372894	1.0173544111	1.22730152643	0.991005959942	0.802680729148	0.92791928089	1.1976644667
ENSG00000138771.13	2.52624473961	2.62233630576	2.69178297209	2.98799606276	3.28448412572	3.32893994357	3.54078837483	3.45656584675	3.23523813076	3.24115456659	3.64469278542	3.56827292397
ENSG00000138764.12	2.12368241754	2.09320375131	2.11962904933	2.14462232353	2.16783956778	2.06191452402	1.81107326948	2.12628220159	2.18897371651	2.00718674153	2.39355527218	2.55636424845
ENSG00000138759.16	2.20856871629	2.28618292996	2.0423510528	1.77462966038	2.09744007126	1.90270894704	2.06590491725	1.94057914237	2.02239049038	2.02526887879	2.09311278877	2.11063758306
ENSG00000138772.11	4.86993098702	4.89710508033	4.91803415485	4.90417486407	4.85808301511	4.86341315657	4.71931871435	4.83012133581	4.92694752761	4.85876924566	4.7593838996	4.94410846894
ENSG00000138756.16	3.4214189775	3.48882366443	3.42039501648	3.27249318741	3.3697454104	3.34909358767	3.43276640483	3.38857367495	3.33778068498	3.38908205569	3.36511992925	3.25245564984
ENSG00000145284.10	3.07224486321	3.15856529617	2.95241610675	2.8398619952	3.01194220614	2.93160688223	2.96508385329	3.01370060781	3.00292508953	3.05346339168	2.88124397776	2.94895638325
ENSG00000138678.9	4.29342381681	4.23926615561	4.41790081955	4.51265214117	4.42288887416	4.40200847834	4.23498163747	4.54075278004	4.34460966975	4.27606835344	4.45511328725	4.48585387008
ENSG00000163624.5	1.54576515387	1.61196238201	1.58853065898	1.51270796714	1.51543933149	1.44536437432	1.34211392615	1.14182450755	1.58898110837	1.56139061703	1.19634921516	1.34864927789
ENSG00000138639.16	1.04179445396	1.12751218403	1.24861208358	1.102292465	1.15206800031	1.35329155767	1.32264511497	1.27256101822	1.19897559879	1.14248372746	1.4450467495	1.52778020214
ENSG00000163633.9	1.49363819062	1.5313930851	1.38451856456	1.50168572053	1.48001435013	1.54353204905	1.41133370922	1.38892092244	1.36497721839	1.47039462102	1.62243429158	1.64606111397
ENSG00000172493.19	3.74235878126	3.83101355171	3.6344324742	3.64796709594	3.83455236281	3.85979113801	3.98947127776	3.95285402857	3.91645952795	3.93215363135	4.32966057434	4.27600811416
ENSG00000145332.12	3.21306309023	3.29875023971	3.17219716553	3.06440653463	3.15683002563	3.09626549813	3.03459921903	3.08080868286	3.09566179776	3.14838086392	3.11012545248	3.08830423697
ENSG00000138641.14	2.68269132726	2.74552183066	2.8603628291	2.89306895534	2.89829131222	3.00525989928	3.0762494898	3.23360946106	3.00449484133	3.06687662507	3.38332329851	3.44979720322
ENSG00000180346.3	3.40347893685	3.38204492687	3.80746593575	3.66928037429	3.5088637232	3.57875334426	3.39733408434	3.27429424066	3.47884993607	3.41229185537	3.59625242734	3.50097783014
ENSG00000168785.6	2.77048753996	2.84458215535	2.91872193465	2.74481422555	2.74335800024	2.7011118598	2.57822377461	2.37023569199	2.5420310299	2.44691256881	2.11694473132	2.24590997485
ENSG00000151247.11	2.74113150353	2.83638833391	2.73722945467	2.65161333061	2.69167369287	2.69663519583	2.76190068361	2.62249144667	2.57361352131	2.63409850052	2.80263413	2.71448905151
ENSG00000109270.11	3.13697177575	3.20181860939	3.16843535903	3.08019231991	3.27598942955	3.16551783433	3.33691009819	2.98875706818	3.09043549125	3.13792473788	3.4021982834	3.28726075228
