gene	t00_rep2plusextra	t05_rep2	t1_rep2	t2_rep2	t3_rep2	t4_rep2	t5_rep2	t6_rep2	t7_rep2	t8_rep2	t10_rep2	t12_rep2
ENSG00000163584.16	4.86291269455	4.96610919945	4.62355254902	4.50423471567	4.57056932522	4.50005327331	4.37933450096	4.41438629968	4.37224495493	4.49271384053	4.14291331225	4.36635764991
ENSG00000075651.14	2.31410657393	2.26291086053	2.15305710306	2.14114001394	1.97913475319	1.97170741859	1.83173979451	1.89143555571	2.07722904597	2.11905370901	2.09069056812	2.19771621421
ENSG00000163728.9	2.94900023052	2.9093506145	3.01944897742	2.91920215252	2.94635398614	2.99424775544	3.00946200748	2.98140691748	3.07284186421	2.91389390287	3.00833573968	3.11256101863
ENSG00000176597.10	2.21217443104	2.42247316467	2.67155843298	2.89497202258	3.03929741264	3.07570124166	3.23364504296	3.13967696071	3.14407174916	2.78930384146	3.0892123843	3.13571899945
ENSG00000114796.14	2.42631501256	2.47362412259	2.59163937513	2.62533900003	2.55143979434	2.45976941222	2.45430314461	2.42856086573	2.43231893263	2.44114770817	2.54515012327	2.62539134385
ENSG00000180834.6	1.67369928664	1.55219086029	1.54946095784	1.78106553389	1.41126296033	1.68838606567	1.80477971593	1.77223128077	1.69685466718	1.16815214201	1.46626498603	1.32090097226
ENSG00000113790.9	2.71876929156	2.86592980702	2.70342682707	2.65552761875	2.66534269189	2.79647706912	2.82170299348	2.83692759822	2.94507972132	2.72774274536	2.9277157515	2.97449770945
ENSG00000163898.8	3.66718219568	3.53672520208	3.72950116522	3.27577344534	3.31393998946	3.33139265892	3.02640925984	3.02066452289	3.27841435444	3.19054538724	3.11870150257	3.31121482662
ENSG00000073792.14	2.54995690381	2.63195951639	2.50520126047	2.67097991721	2.57760709814	2.63923833853	2.68950470754	2.74798998418	2.8903612825	2.90862878682	2.96842411322	2.94317793031
ENSG00000244405.6	4.03112903586	4.02925043998	3.93619079329	3.68070149133	3.71319771779	3.66048042549	3.82070813642	3.80700418682	3.80659563292	3.74408952002	3.49320722967	3.53480967724
ENSG00000058866.13	2.0491688132	1.99598870331	2.26753832951	1.91500490041	1.88081098082	1.76256739627	1.59942480185	1.6707001937	1.58007608995	1.66154021374	1.61318263736	1.85641577804
ENSG00000213139.6	1.46846629767	1.32031951527	1.41523650144	1.03013708927	1.50572641444	1.62710369775	1.7018557348	1.73118231952	1.74195801917	1.77482768649	1.72181185498	1.33901413543
ENSG00000163918.9	4.30850491722	4.29861910678	4.26513843219	4.34528563917	4.38649290741	4.23060475903	4.20554745244	4.15246637408	3.91131154716	3.99431027193	3.77232428017	3.73372919779
ENSG00000113916.16	2.14044708873	2.16245152406	2.84682207792	2.68252753431	2.52243417339	2.50963405744	2.49225931368	2.45694739717	2.50814397319	2.63732180967	2.69091419335	2.52421753124
ENSG00000163347.5	4.68792128121	4.54349110158	4.68872143549	4.2032086353	4.11264618441	4.04876261131	4.00878213723	4.03349984876	4.13545590685	3.75620551627	3.77849131212	4.08718353926
ENSG00000114315.3	3.24109566316	2.69497131498	2.15800838856	2.38662283892	2.4527692089	2.25618474616	2.48438522435	2.35450538134	2.59000349843	2.58392170496	2.6667629662	2.5599165708
ENSG00000133657.13	4.73264723319	4.66269974654	4.87137243448	4.41585081277	4.32749356915	4.3369268117	4.32161727353	4.18778692971	3.9920715464	3.74748960172	3.67801997359	3.95795426581
ENSG00000185112.5	1.43221486307	1.70427599303	2.05618828132	2.60867146657	2.56822526346	2.71440590595	2.63292794733	2.66571623003	2.8976202894	2.80610893472	2.92968060069	3.09778262408
ENSG00000161217.10	3.62514647975	3.61601612843	3.64338194812	3.63504605014	3.66320985141	3.69300901004	3.73571414977	3.66563893921	3.77814336315	3.74708812686	3.87008887562	3.9458066198
ENSG00000213123.9	3.9519590928	3.90815426949	4.20220834266	3.69986525669	3.91519886731	3.99118038288	3.81386353921	3.80078903324	3.76798213398	3.75453061578	3.67573393995	3.83317197377
ENSG00000163961.4	3.17350104437	3.2165992921	2.97519853181	3.00240313257	3.07523480894	3.0371062445	3.14016155865	3.02180012981	2.93542553343	2.95496149871	2.76129570778	2.86119215113
ENSG00000174007.7	2.6498317161	2.6676259897	2.62575299597	2.69888412981	2.3984014855	2.42288268015	2.44098026842	2.35955593241	2.22311396247	2.49255878441	2.31599143639	2.44487764268
